CHEMBL209031,,0,610.72,1,3.2,28,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCCc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',18,nM,7.75,,,UO_0000065,12.68,0.25,4.54,4.51,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL208822,,0,608.65,2,1.55,13,COCCOC(=O)NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3cccnc3n(CCC(C)C)c1=O)=N2,IC50,'=',87,nM,7.06,,,UO_0000065,11.6,0.24,5.51,3.4,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL379184,,0,636.66,2,1.46,12,CCOC(=O)COC(=O)NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3cccnc3n(CCC(C)C)c1=O)=N2,IC50,'=',61,nM,7.21,,,UO_0000065,11.33,0.23,5.75,3.21,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL210491,,0,590.64,2,2.28,7,C=CCOC(=O)NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccnc3n(CCC(C)C)c1=O)N2,IC50,'=',88,nM,7.06,,,UO_0000065,11.95,0.24,4.78,3.56,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL379718,,0,684.75,2,3.31,14,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCCOCc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',96,nM,7.02,,,UO_0000065,10.25,0.2,3.71,3.38,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL394002,,0,626.72,1,3.16,37,COc1ccc(CNS(=O)(=O)Nc2ccc3c(c2)S(=O)(=O)N=C(c2c(O)c4cccnc4n(CCC(C)C)c2=O)N3)cc1,IC50,'=',10,nM,8,,,UO_0000065,12.76,0.25,4.84,4.42,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL210671,,0,549.63,1,0.91,34,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCCN)ccc3N2)c(O)c2cccnc21,IC50,'=',10,nM,8,,,UO_0000065,14.56,0.3,7.09,4.04,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL396311,,0,654.73,2,3.65,22,CCOC(=O)c1cccc(NS(=O)(=O)Nc2ccc3c(c2)S(=O)(=O)N=C(c2c(O)c4cccnc4n(CCC(C)C)c2=O)N3)c1,IC50,'=',132,nM,6.88,,,UO_0000065,10.51,0.21,3.23,3.47,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL212094,,0,589.7,1,2.36,41,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NN4CCCCC4)ccc3N2)c(O)c2cccnc21,IC50,'=',51,nM,7.29,,,UO_0000065,12.37,0.25,4.93,4.16,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL211130,,0,641.69,2,3.06,40,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCc4cccc([N+](=O)[O-])c4)ccc3N2)c(O)c2cccnc21,IC50,'=',13,nM,7.89,,,UO_0000065,12.29,0.24,4.83,3.67,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL383733,,0,582.66,1,3.48,30,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)Nc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',41,nM,7.39,,,UO_0000065,12.68,0.25,3.91,4.3,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL210760,,0,520.59,1,1.39,46,CNS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3cccnc3n(CCC(C)C)c1=O)=N2,IC50,'=',14,nM,7.85,,,UO_0000065,15.09,0.31,6.46,4.57,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL394033,,0,626.72,1,3.16,39,COc1ccccc1CNS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccnc3n(CCC(C)C)c1=O)N2,IC50,'=',57,nM,7.24,,,UO_0000065,11.56,0.23,4.08,4,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL238897,,0,626.72,1,3.16,38,COc1cccc(CNS(=O)(=O)Nc2ccc3c(c2)S(=O)(=O)N=C(c2c(O)c4cccnc4n(CCC(C)C)c2=O)N3)c1,IC50,'=',15,nM,7.82,,,UO_0000065,12.48,0.25,4.66,4.32,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL211044,,0,589.7,1,1.71,35,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC4CCNCC4)ccc3N2)c(O)c2cccnc21,IC50,'=',32,nM,7.5,,,UO_0000065,12.71,0.26,5.78,4.08,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
