96	1	-9.6	0	0
96	2	-9.4	3.369	7.506
96	3	-9.3	1.582	2.25
96	4	-9.3	2.869	7.676
96	5	-9.2	2.075	5.654
96	6	-9.1	3.047	8.587
96	7	-9.1	2.177	5.487
96	8	-9	2.514	7.444
96	9	-9	1.933	5.47
97	1	-8.4	0	0
97	2	-8.3	1.906	2.58
97	3	-8.3	2.962	7.215
97	4	-8.2	3.84	5.458
97	5	-8.1	2.605	7.722
97	6	-8	3.105	7.275
97	7	-7.9	3.84	4.912
97	8	-7.9	1.585	2.318
97	9	-7.9	3.383	4.998
98	1	-8.4	0	0
98	2	-8.3	2.966	7.218
98	3	-8.3	3.859	5.468
98	4	-8.1	2.6	7.722
98	5	-8	3.104	7.274
98	6	-7.9	3.517	5.192
98	7	-7.9	1.593	2.325
98	8	-7.8	1.253	3.312
98	9	-7.5	2.571	7.736
99	1	-8.1	0	0
99	2	-8	2.234	4.915
99	3	-7.9	1.456	2.04
99	4	-7.8	2.86	6.568
99	5	-7.7	3.213	6.586
99	6	-7.6	3.03	6.07
99	7	-7.6	2.963	6.369
99	8	-7.5	2.154	4.888
99	9	-7.5	2.277	3.078
100	1	-8	0	0
100	2	-7.9	2.357	4.796
100	3	-7.9	2.823	8.284
100	4	-7.8	2.076	2.319
100	5	-7.7	2.307	4.861
100	6	-7.7	3.579	7.734
100	7	-7.6	3.519	7.813
100	8	-7.4	2.956	7.748
100	9	-7.3	1.254	1.944
101	1	-8	0	0
101	2	-7.9	2.333	4.78
101	3	-7.9	2.266	4.839
101	4	-7.7	2.749	8.183
101	5	-7.7	3.56	7.712
101	6	-7.5	3.139	7.027
101	7	-7.5	3.222	7.507
101	8	-7.4	2.636	7.239
101	9	-7.4	3.075	7.487
102	1	-8.2	0	0
102	2	-7.8	2.304	5.1
102	3	-7.6	3.15	8.052
102	4	-7.6	2.486	2.701
102	5	-7.6	2.448	3.069
102	6	-7.5	1.576	2.339
102	7	-7.4	3.178	7.073
102	8	-7.3	2.548	7.376
102	9	-7.2	2.145	2.401
103	1	-8	0	0
103	2	-7.9	2.355	4.79
103	3	-7.9	2.318	4.799
103	4	-7.6	3.648	7.835
103	5	-7.5	3.296	7.086
103	6	-7.5	2.459	7.242
103	7	-7.4	3.514	6.917
103	8	-7.4	3.551	7.682
103	9	-7.4	3.023	7.928
104	1	-8	0	0
104	2	-7.9	2.326	4.759
104	3	-7.9	3.796	7.667
104	4	-7.8	2.311	4.774
104	5	-7.5	4.4	7.874
104	6	-7.4	2.559	2.792
104	7	-7.2	3.217	7.547
104	8	-7.1	1.849	4.571
104	9	-7.1	1.996	2.39
105	1	-8	0	0
105	2	-7.9	3.79	6.811
105	3	-7.8	1.479	2.092
105	4	-7.6	2.946	6.76
105	5	-7.5	2.282	4.63
105	6	-7.4	3.23	7.518
105	7	-7.4	1.521	4.119
105	8	-7.4	3.236	6.678
105	9	-7.4	3.539	6.04
106	1	-8	0	0
106	2	-7.9	3.222	7.323
106	3	-7.7	2.299	4.57
106	4	-7.7	1.503	2.102
106	5	-7.7	3.36	7.694
106	6	-7.6	2.846	6.634
106	7	-7.5	3.546	6.063
106	8	-7.5	3.277	6.644
106	9	-7.4	3.061	7.532
107	1	-7.9	0	0
107	2	-7.9	3.632	6.791
107	3	-7.8	1.506	2.074
107	4	-7.8	3.5	7.835
107	5	-7.7	3.172	7.39
107	6	-7.5	2.87	6.597
107	7	-7.4	2.882	6.863
107	8	-7.4	2.808	6.601
107	9	-7.3	2.842	5.966
108	1	-8	0	0
108	2	-7.9	3.269	7.344
108	3	-7.8	1.486	2.081
108	4	-7.7	2.287	4.638
108	5	-7.5	3.056	6.289
108	6	-7.5	3.537	6.051
108	7	-7.5	1.541	4.321
108	8	-7.5	3.227	6.67
108	9	-7.4	3.098	7.655
109	1	-8	0	0
109	2	-7.9	3.781	6.844
109	3	-7.8	1.501	2.092
109	4	-7.7	3.225	7.322
109	5	-7.7	2.322	4.593
109	6	-7.6	2.954	6.786
109	7	-7.5	3.53	6.054
109	8	-7.5	3.27	6.653
109	9	-7.5	2.881	6.633
110	1	-8	0	0
110	2	-7.9	3.241	7.375
110	3	-7.8	3.809	6.846
110	4	-7.7	3.407	7.727
110	5	-7.6	2.229	4.516
110	6	-7.6	3.2	6.344
110	7	-7.6	2.989	6.81
110	8	-7.5	2.867	6.621
110	9	-7.5	1.49	4.243
111	1	-8.4	0	0
111	2	-8.3	2.968	7.202
111	3	-8.3	3.832	5.432
111	4	-8.2	2.6	7.723
111	5	-8	3.831	4.438
111	6	-8	3.114	7.267
111	7	-7.8	1.253	3.316
111	8	-7.8	1.587	2.318
111	9	-7.7	2.669	7.743
112	1	-9	0	0
112	2	-8.8	1.91	2.712
112	3	-8.8	2.758	8.475
112	4	-8.7	1.842	2.209
112	5	-8.7	2.957	8.484
112	6	-8.6	3.123	5.815
112	7	-8.4	3.582	8.266
112	8	-8.4	2.655	5.725
112	9	-8.3	3.366	8.042
113	1	-8.3	0	0
113	2	-8.2	2.198	2.808
113	3	-8.1	2.921	7.348
113	4	-8	3.281	7.648
113	5	-8	3.421	7.633
113	6	-8	2.859	7.311
113	7	-8	3.891	4.767
113	8	-7.7	3.195	4.058
113	9	-7.6	3.492	7.684
114	1	-8.2	0	0
114	2	-8.2	2.193	2.839
114	3	-8.1	3.97	4.893
114	4	-8.1	2.943	7.35
114	5	-8	3.421	7.64
114	6	-8	2.867	7.307
114	7	-7.8	3.171	4.899
114	8	-7.8	3.434	4.227
114	9	-7.7	3.36	7.714
115	1	-8.3	0	0
115	2	-8.2	2.206	2.811
115	3	-8.1	2.919	7.337
115	4	-8	3.381	7.612
115	5	-7.9	2.94	7.308
115	6	-7.8	3.369	7.723
115	7	-7.7	3.078	7.618
115	8	-7.5	3.245	7.612
115	9	-7.4	4.37	7.145
116	1	-8	0	0
116	2	-7.8	3.931	4.847
116	3	-7.7	3.793	5.303
116	4	-7.7	2.051	2.928
116	5	-7.7	2.816	8.224
116	6	-7.7	3.614	7.548
116	7	-7.6	3.387	5.189
116	8	-7.4	3.141	8.363
116	9	-7.4	3.85	7.594
117	1	-8	0	0
117	2	-7.8	1.884	2.382
117	3	-7.8	3.829	5.345
117	4	-7.7	3.714	4.701
117	5	-7.7	3.538	7.576
117	6	-7.7	2.968	8.387
117	7	-7.7	3.597	5.65
117	8	-7.7	2.837	8.233
117	9	-7.6	4.35	5.649
118	1	-8.1	0	0
118	2	-8.1	1.808	2.587
118	3	-8	2.633	5.093
118	4	-8	3.002	6.908
118	5	-8	2.763	8.08
118	6	-7.8	1.991	2.883
118	7	-7.8	3.023	5.572
118	8	-7.8	3.629	7.408
118	9	-7.8	2.684	5.049
119	1	-8	0	0
119	2	-7.8	1.95	2.435
119	3	-7.8	3.812	5.334
119	4	-7.7	2.792	8.256
119	5	-7.7	3.64	7.588
119	6	-7.6	3.46	5.145
119	7	-7.5	3.413	5.358
119	8	-7.4	2.703	8.469
119	9	-7.4	1.56	2.326
120	1	-8	0	0
120	2	-7.9	2.071	2.833
120	3	-7.7	2.797	8.239
120	4	-7.7	3.516	7.584
120	5	-7.6	3.35	5.105
120	6	-7.5	2.692	8.455
120	7	-7.4	4.519	7.375
120	8	-7.4	3.213	5.131
120	9	-7.3	4.502	7.592
121	1	-8	0	0
121	2	-7.8	3.826	5.332
121	3	-7.8	1.929	2.408
121	4	-7.7	2.773	8.254
121	5	-7.7	3.902	4.887
121	6	-7.7	3.634	7.591
121	7	-7.7	3.342	5.103
121	8	-7.6	2.967	8.384
121	9	-7.5	2.655	8.409
122	1	-8.1	0	0
122	2	-7.9	2.528	8.044
122	3	-7.9	2.578	8.107
122	4	-7.7	2.75	8.003
122	5	-7.7	3.819	5.332
122	6	-7.6	3.253	7.574
122	7	-7.4	2.667	8.322
122	8	-7.4	3.419	5.09
122	9	-7.4	3.524	4.507
123	1	-8.1	0	0
123	2	-7.9	2.592	8.119
123	3	-7.7	2.682	8.347
123	4	-7.7	2.069	2.729
123	5	-7.7	2.785	7.92
123	6	-7.6	3.927	5.432
123	7	-7.5	2.63	8.233
123	8	-7.4	3.435	5.129
123	9	-7.4	1.649	2.399
124	1	-8.2	0	0
124	2	-8.1	1.859	2.49
124	3	-8	2.584	8.055
124	4	-8	2.661	7.987
124	5	-7.8	4.092	5.51
124	6	-7.8	2.766	8.296
124	7	-7.6	3.419	7.783
124	8	-7.6	3.4	5.113
124	9	-7.5	4.169	5.584
125	1	-8.1	0	0
125	2	-8	1.66	2.197
125	3	-7.7	2.983	7.25
125	4	-7.7	2.221	2.543
125	5	-7.5	2.577	7.994
125	6	-7.5	3.836	7.667
125	7	-7.5	2.551	4.555
125	8	-7.2	3.363	7.461
125	9	-7.2	2.214	4.437
126	1	-8	0	0
126	2	-7.9	1.945	2.623
126	3	-7.8	2.577	8.091
126	4	-7.8	2.723	7.935
126	5	-7.7	3.841	5.305
126	6	-7.5	3.939	4.719
126	7	-7.5	1.819	2.064
126	8	-7.5	3.294	4.823
126	9	-7.4	4.364	5.795
127	1	-8	0	0
127	2	-7.9	1.931	2.585
127	3	-7.8	2.548	8.097
127	4	-7.8	2.668	7.959
127	5	-7.6	3.816	5.304
127	6	-7.6	3.441	7.576
127	7	-7.5	4.417	5.589
127	8	-7.5	3.851	4.646
127	9	-7.4	3.419	5.181
128	1	-8.1	0	0
128	2	-7.8	2.577	8.11
128	3	-7.8	2.063	2.849
128	4	-7.7	3.842	5.358
128	5	-7.6	2.701	8.335
128	6	-7.6	3.179	7.513
128	7	-7.5	3.518	5.19
128	8	-7.5	2.869	7.969
128	9	-7.4	2.648	8.235
129	1	-8.1	0	0
129	2	-7.8	2.576	8.109
129	3	-7.8	2.682	8.341
129	4	-7.7	2.749	7.935
129	5	-7.7	2.078	2.914
129	6	-7.7	3.848	5.364
129	7	-7.6	3.277	7.583
129	8	-7.3	3.339	4.958
129	9	-7.2	1.627	2.334
130	1	-8.1	0	0
130	2	-7.9	1.957	2.636
130	3	-7.8	2.565	8.104
130	4	-7.7	2.757	7.963
130	5	-7.7	3.815	5.337
130	6	-7.6	4.454	5.454
130	7	-7.6	3.234	7.526
130	8	-7.5	1.581	2.299
130	9	-7.4	3.332	5.147
131	1	-8.1	0	0
131	2	-7.9	2.631	8.121
131	3	-7.8	2.044	2.805
131	4	-7.7	2.739	7.941
131	5	-7.7	2.696	8.344
131	6	-7.7	3.82	5.326
131	7	-7.6	3.358	7.52
131	8	-7.4	2.696	8.273
131	9	-7.3	3.132	8.074
132	1	-8.4	0	0
132	2	-8.3	3.289	4.896
132	3	-8.3	3.135	8.367
132	4	-8.2	2.178	2.507
132	5	-8.2	3.748	5.218
132	6	-8.1	4.121	5.54
132	7	-8.1	3.609	7.371
132	8	-8	4.513	7.369
132	9	-8	2.914	8.257
133	1	-8.4	0	0
133	2	-8.3	2.157	2.431
133	3	-8.3	3.134	8.384
133	4	-8.2	3.161	4.597
133	5	-8.2	4.265	5.223
133	6	-8.2	4.183	5.578
133	7	-8.1	3.704	7.409
133	8	-8.1	3.725	5.198
133	9	-8	2.799	8.285
134	1	-8.4	0	0
134	2	-8.3	3.268	4.896
134	3	-8.2	2.621	3.417
134	4	-8.2	2.478	3.241
134	5	-8.1	3.211	4.002
134	6	-8.1	3.039	7.245
134	7	-8.1	3.354	5.395
134	8	-8	2.154	7.164
134	9	-8	3.062	4.32
135	1	-8.4	0	0
135	2	-8.3	3.281	4.914
135	3	-8.3	2.106	2.598
135	4	-8.2	2.512	3.277
135	5	-8.2	2.618	3.398
135	6	-8.1	3.421	5.418
135	7	-8.1	3.057	7.241
135	8	-8.1	2.153	7.183
135	9	-8	2.934	6.966
136	1	-8.4	0	0
136	2	-8.4	2.843	5.263
136	3	-8.3	2.099	2.873
136	4	-8.3	1.919	2.6
136	5	-8.2	2.543	7.945
136	6	-8.2	2.759	8.046
136	7	-8.1	3.318	5.19
136	8	-8	1.483	2.147
136	9	-8	3.273	5.199
137	1	-8.4	0	0
137	2	-8.3	2.83	5.255
137	3	-8.3	2.101	2.874
137	4	-8.3	2.012	2.532
137	5	-8.3	2.528	7.933
137	6	-8.2	3.657	4.627
137	7	-8.2	2.748	8.037
137	8	-8	3.507	4.764
137	9	-8	3.234	5.265
138	1	-9	0	0
138	2	-8.7	2.501	5.599
138	3	-8.7	4.74	7.776
138	4	-8.7	4.095	7.39
138	5	-8.6	4.969	7.893
138	6	-8.5	3.674	6.85
138	7	-8.1	3.888	5.204
138	8	-8	4.145	7.455
138	9	-8	4.673	7.506
139	1	-8.4	0	0
139	2	-8.4	3.311	4.928
139	3	-8.3	3.148	8.377
139	4	-8.2	3.898	4.708
139	5	-8.2	2.196	2.515
139	6	-8.2	4.306	5.251
139	7	-8.1	2.027	2.705
139	8	-8.1	3.618	7.392
139	9	-8	4.531	7.362
140	1	-8.4	0	0
140	2	-8.4	3.3	4.909
140	3	-8.3	3.139	8.381
140	4	-8.2	3.772	5.237
140	5	-8.1	3.846	5.211
140	6	-8.1	2.873	8.285
140	7	-8	4.008	7.528
140	8	-7.9	3.451	4.924
140	9	-7.7	3.666	5.215
141	1	-8.3	0	0
141	2	-8.3	3.215	4.796
141	3	-8.3	2.426	3.147
141	4	-8.2	2.035	2.524
141	5	-8.2	2.605	3.432
141	6	-8	2.107	7.149
141	7	-7.9	2.794	6.85
141	8	-7.9	2.781	3.109
141	9	-7.8	2.667	7.125
142	1	-8.4	0	0
142	2	-8.3	3.284	4.912
142	3	-8.3	2.101	2.59
142	4	-8.3	2.503	3.264
142	5	-8.2	2.615	3.389
142	6	-8.1	2.507	3.327
142	7	-8.1	2.92	4.162
142	8	-8	3.473	5.362
142	9	-7.9	3.049	6.996
143	1	-8.4	0	0
143	2	-8.4	2.857	5.267
143	3	-8.4	2.097	2.877
143	4	-8.3	2.7	8.144
143	5	-8.2	2.547	7.946
143	6	-8.2	2.757	8.044
143	7	-8.1	3.342	5.178
143	8	-7.9	2.992	7.899
143	9	-7.8	1.816	2.192
144	1	-8.4	0	0
144	2	-8.4	2.594	3.381
144	3	-8.4	1.975	2.479
144	4	-8.3	2.726	7.665
144	5	-8.2	1.685	2.271
144	6	-8.2	2.754	7.924
144	7	-8	4.26	6.899
144	8	-8	3.227	4.659
144	9	-8	3.346	4.464
145	1	-8.4	0	0
145	2	-8.3	3.288	4.906
145	3	-8.3	2.155	2.45
145	4	-8.3	3.151	8.375
145	5	-8.2	4.318	5.253
145	6	-8.1	4.163	5.572
145	7	-8.1	2.816	8.292
145	8	-8	4.539	7.372
145	9	-8	3.479	4.925
146	1	-8.4	0	0
146	2	-8.3	3.253	4.868
146	3	-8.3	2.165	2.461
146	4	-8.2	3.127	8.366
146	5	-8.1	4.119	5.533
146	6	-8.1	3.698	7.404
146	7	-8	2.81	8.282
146	8	-8	4.502	7.371
146	9	-7.9	3.762	6.887
147	1	-8.5	0	0
147	2	-8.3	2.763	4.941
147	3	-8.2	2.483	3.271
147	4	-8.1	3.069	7.227
147	5	-8.1	2.61	3.338
147	6	-8	3.464	5.429
147	7	-7.9	2.719	4.895
147	8	-7.9	2.269	7.164
147	9	-7.8	2.854	6.762
148	1	-8.4	0	0
148	2	-8.3	3.284	4.909
148	3	-8.2	2.624	3.414
148	4	-8.1	1.981	2.455
148	5	-8.1	3.045	7.241
148	6	-8	3.071	4.308
148	7	-8	2.15	7.169
148	8	-8	3.314	5.422
148	9	-8	2.937	6.966
149	1	-8.4	0	0
149	2	-8.4	2.801	5.205
149	3	-8.4	2.088	2.861
149	4	-8.2	2.524	7.935
149	5	-8.2	2.754	8.038
149	6	-8	3.171	4.278
149	7	-7.9	3.432	5.186
149	8	-7.9	2.54	6.797
149	9	-7.8	1.722	2.131
150	1	-8.4	0	0
150	2	-8.3	3.258	4.889
150	3	-8.3	2.171	2.469
150	4	-8.2	3.129	8.37
150	5	-8.1	4.267	5.227
150	6	-8.1	3.627	7.38
150	7	-8.1	4.115	5.532
150	8	-8	3.478	4.996
150	9	-8	2.983	8.192
151	1	-8.4	0	0
151	2	-8.3	3.251	4.878
151	3	-8.3	2.165	2.462
151	4	-8.2	3.133	8.347
151	5	-8.1	4.106	5.519
151	6	-8.1	3.607	7.355
151	7	-8.1	2.884	8.27
151	8	-8	4.511	5.41
151	9	-8	4.511	7.376
152	1	-8.4	0	0
152	2	-8.3	3.285	4.913
152	3	-8.2	2.498	3.278
152	4	-8.2	2.619	3.402
152	5	-8.1	3.054	4.271
152	6	-8.1	3.271	4.029
152	7	-8.1	3.455	5.423
152	8	-8	2.949	6.974
152	9	-8	3.064	6.964
153	1	-8.4	0	0
153	2	-8.3	3.281	4.901
153	3	-8.2	2.61	3.376
153	4	-8.1	3.267	4.011
153	5	-8.1	3.05	7.241
153	6	-8	2.152	7.179
153	7	-8	2.954	6.971
153	8	-7.9	1.776	2.298
153	9	-7.9	3.028	7.413
154	1	-8.5	0	0
154	2	-8.4	2.72	4.916
154	3	-8.3	2.05	2.726
154	4	-8.2	2.996	6.909
154	5	-8.2	2.776	7.865
154	6	-8.2	3.473	5.09
154	7	-8.1	3.137	6.989
154	8	-8.1	2.911	5.341
154	9	-8	2.939	6.91
155	1	-8.4	0	0
155	2	-8.3	3.274	4.9
155	3	-8.3	2.166	2.467
155	4	-8.3	3.141	8.377
155	5	-8.1	4.147	5.562
155	6	-8.1	3.609	7.384
155	7	-8.1	3.7	4.58
155	8	-8	2.865	8.286
155	9	-8	4.52	7.358
156	1	-8.4	0	0
156	2	-8.4	3.298	4.905
156	3	-8.3	2.161	2.452
156	4	-8.3	3.143	8.378
156	5	-8.1	4.145	5.556
156	6	-8	2.871	8.292
156	7	-8	2.315	3.242
156	8	-7.9	3.349	7.124
156	9	-7.8	3.441	4.867
157	1	-8.3	0	0
157	2	-8.3	3.232	4.832
157	3	-8.3	2.449	3.179
157	4	-8.2	2.62	3.444
157	5	-8.1	3.013	7.263
157	6	-8.1	3.357	5.422
157	7	-8.1	2.127	7.143
157	8	-7.9	1.734	2.26
157	9	-7.9	3.035	7.43
158	1	-8.3	0	0
158	2	-8.3	3.217	4.821
158	3	-8.2	2.437	3.172
158	4	-8.2	2.143	2.631
158	5	-8.2	2.611	3.437
158	6	-8.1	3.027	7.262
158	7	-8	2.116	7.154
158	8	-8	2.905	6.932
158	9	-7.9	1.397	1.553
159	1	-8.4	0	0
159	2	-8.3	2.087	2.406
159	3	-8.2	4.236	5.236
159	4	-8.2	3.207	8.361
159	5	-8.1	3.657	7.396
159	6	-8	3.883	7.509
159	7	-8	2.886	8.281
159	8	-7.7	3.236	4.526
159	9	-7.4	1.819	3.603
160	1	-8.4	0	0
160	2	-8.3	2.156	2.446
160	3	-8.3	3.129	8.376
160	4	-8.2	4.282	5.223
160	5	-8.1	3.368	5
160	6	-8.1	3.618	7.385
160	7	-8.1	4.121	5.535
160	8	-8.1	2.794	8.297
160	9	-7.9	3.891	7.491
161	1	-8.4	0	0
161	2	-8.4	3.284	4.892
161	3	-8.3	2.16	2.454
161	4	-8.2	3.134	8.356
161	5	-8.1	4.112	5.523
161	6	-8.1	4.228	5.197
161	7	-8	2.835	8.274
161	8	-8	3.492	7.287
161	9	-7.9	4.521	7.372
162	1	-8.4	0	0
162	2	-8.3	3.284	4.909
162	3	-8.3	2.495	3.245
162	4	-8.2	2.102	2.592
162	5	-8.2	2.621	3.402
162	6	-8.1	3.038	7.246
162	7	-8.1	2.141	7.158
162	8	-8	3.367	5.456
162	9	-8	3.041	7.391
163	1	-8.4	0	0
163	2	-8.3	3.229	4.844
163	3	-8.3	2.468	3.2
163	4	-8.2	2.618	3.435
163	5	-8.1	3.025	7.271
163	6	-8	2.124	7.157
163	7	-8	2.905	6.936
163	8	-8	3.311	5.432
163	9	-7.9	3.011	7.467
164	1	-8.4	0	0
164	2	-8.3	3.269	4.858
164	3	-8.3	2.164	2.466
164	4	-8.3	3.126	8.379
164	5	-8.1	4.131	5.546
164	6	-8.1	3.627	7.387
164	7	-8.1	3.768	5.214
164	8	-8	4.505	7.361
164	9	-7.9	3.744	7.441
165	1	-8.4	0	0
165	2	-8.3	3.27	4.912
165	3	-8.3	2.167	2.47
165	4	-8.3	3.131	8.382
165	5	-8.2	3.787	5.244
165	6	-8.1	3.637	7.399
165	7	-8	2.811	8.288
165	8	-8	4.519	7.361
165	9	-7.9	3.76	7.446
166	1	-8.4	0	0
166	2	-8.3	3.281	4.868
166	3	-8.3	2.518	3.282
166	4	-8.2	2.582	3.343
166	5	-8.1	3.474	5.403
166	6	-8.1	3.066	7.221
166	7	-8.1	2.169	7.229
166	8	-8.1	3.027	4.301
166	9	-7.8	1.898	2.393
167	1	-8.4	0	0
167	2	-8.4	3.287	4.897
167	3	-8.2	3.128	8.374
167	4	-8.1	4.119	5.537
167	5	-8.1	3.747	7.426
167	6	-8	2.903	8.267
167	7	-8	4.508	7.338
167	8	-7.9	3.88	7.489
167	9	-7.8	3.856	6.85
168	1	-8.4	0	0
168	2	-8.3	3.263	4.895
168	3	-8.3	2.157	2.45
168	4	-8.2	3.132	8.368
168	5	-8.1	4.239	5.195
168	6	-8.1	3.654	5.038
168	7	-8	2.892	8.261
168	8	-8	4.513	7.377
168	9	-7.9	3.771	6.901
169	1	-8.4	0	0
169	2	-8.4	3.295	4.908
169	3	-8.3	3.141	8.374
169	4	-8.3	2.154	2.466
169	5	-8.2	3.882	4.678
169	6	-8.1	4.133	5.548
169	7	-8.1	3.632	7.383
169	8	-8	4.51	7.382
169	9	-7.9	3.942	7.496
170	1	-9.7	0	0
170	2	-9.6	1.821	1.923
170	3	-9.5	2.794	7.865
170	4	-9.5	2.87	8.656
170	5	-9.3	3.736	7.848
170	6	-9.2	1.906	2.271
170	7	-9.2	2.002	5.472
170	8	-9.2	2.949	7.23
170	9	-9	3.094	7.418
171	1	-9.7	0	0
171	2	-9.6	1.782	1.875
171	3	-9.6	2.533	7.081
171	4	-9.5	2.796	7.866
171	5	-9.3	2.766	8.274
171	6	-9.3	3.77	7.856
171	7	-9.2	1.875	2.239
171	8	-9.2	2.388	7.296
171	9	-9.2	2.002	5.476
172	1	-8.7	0	0
172	2	-8.7	2.623	7.142
172	3	-8.6	3.083	4.932
172	4	-8.6	2.351	3.088
172	5	-8.6	2.973	7.369
172	6	-8.4	2.836	7.088
172	7	-8.4	2.938	7.529
172	8	-8.3	2.736	3.434
172	9	-8.2	2.551	3.355
173	1	-9.7	0	0
173	2	-9.6	1.78	1.875
173	3	-9.6	2.557	7.079
173	4	-9.5	2.794	7.872
173	5	-9.5	2.876	8.667
173	6	-9.2	1.926	2.266
173	7	-9.2	1.999	5.469
173	8	-9.2	3.336	6.32
173	9	-9.1	2.125	7.608
174	1	-9.7	0	0
174	2	-9.6	1.815	1.915
174	3	-9.6	2.543	7.07
174	4	-9.5	2.789	7.866
174	5	-9.5	2.878	8.664
174	6	-9.5	2.394	2.827
174	7	-9.3	3.697	7.848
174	8	-9.2	1.978	5.468
174	9	-9.2	2.405	7.26
175	1	-9.4	0	0
175	2	-9	2.467	5.578
175	3	-8.8	4.011	7.478
175	4	-8.8	4.026	7.271
175	5	-8.7	3.68	7
175	6	-8.4	4.305	7.212
175	7	-8.4	3.14	4.034
175	8	-8.1	3.956	6.926
175	9	-8	4.496	7.267
176	1	-9.3	0	0
176	2	-9.2	3.677	6.819
176	3	-8.9	3.696	6.918
176	4	-8.4	4.573	7.686
176	5	-8.3	4.454	7.58
176	6	-8.2	4.044	7.278
176	7	-8.1	4.52	7.405
176	8	-8	3.42	4.659
176	9	-7.8	4.48	7.136
177	1	-9.3	0	0
177	2	-9.1	3.173	8.87
177	3	-9.1	3.49	7.831
177	4	-9	1.561	2.089
177	5	-9	2.205	6.085
177	6	-8.9	2.58	8.191
177	7	-8.9	2.541	7.675
177	8	-8.8	2.489	7.092
177	9	-8.8	1.962	5.983
178	1	-9.5	0	0
178	2	-9	2.462	5.498
178	3	-8.9	3.709	6.923
178	4	-8.8	3.973	7.184
178	5	-8.8	3.537	5.236
178	6	-8.4	3.152	5.775
178	7	-8.3	3.364	6.127
178	8	-8.3	4.668	7.865
178	9	-8.3	3.233	4.156
179	1	-9.4	0	0
179	2	-9	2.465	5.594
179	3	-8.8	4.012	7.498
179	4	-8.8	3.519	5.206
179	5	-8.7	3.716	7.065
179	6	-8.6	4.514	7.787
179	7	-8.5	4.518	7.656
179	8	-8.4	3.152	4.025
179	9	-8.2	2.724	3.683
180	1	-9.3	0	0
180	2	-9	3.278	4.85
180	3	-8.9	2.334	5.608
180	4	-8.8	3.89	6.714
180	5	-8.7	4.445	7.672
180	6	-8.6	3.548	6.949
180	7	-8.5	3.108	4.518
180	8	-8.4	3.898	6.896
180	9	-8.4	3.846	7.224
181	1	-9.3	0	0
181	2	-9	3.263	4.822
181	3	-8.9	2.317	5.559
181	4	-8.7	3.881	6.709
181	5	-8.6	2.503	3.467
181	6	-8.6	4.193	7.522
181	7	-8.5	2.167	2.677
181	8	-8.5	3.024	4.433
181	9	-8.3	3.895	6.929
182	1	-9.3	0	0
182	2	-9.1	2.426	7.543
182	3	-9	1.454	1.976
182	4	-9	3.322	8.727
182	5	-8.9	3.285	7.483
182	6	-8.9	2.992	7.938
182	7	-8.8	2.626	7.46
182	8	-8.7	1.903	5.692
182	9	-8.6	1.767	5.359
183	1	-9.2	0	0
183	2	-9	2.415	5.592
183	3	-8.9	3.81	7.103
183	4	-8.6	3.425	6.653
183	5	-8.6	4.592	7.581
183	6	-8.5	4.029	7.016
183	7	-8.4	4.247	7.579
183	8	-8.3	1.864	2.415
183	9	-8.3	4.141	7.523
184	1	-9.2	0	0
184	2	-9	3.803	7.104
184	3	-8.9	2.451	5.61
184	4	-8.6	3.375	4.882
184	5	-8.6	3.415	6.654
184	6	-8.6	4.537	7.555
184	7	-8.5	4.036	7.026
184	8	-8.4	1.871	2.639
184	9	-8.3	3.485	6.597
185	1	-9.7	0	0
185	2	-9.6	1.834	1.934
185	3	-9.6	2.539	7.09
185	4	-9.5	2.796	7.87
185	5	-9.4	1.096	1.665
185	6	-9.3	2.7	8.255
185	7	-9.3	3.665	7.646
185	8	-9.2	1.996	5.476
185	9	-9.1	1.917	2.261
186	1	-9.4	0	0
186	2	-9	2.452	5.569
186	3	-8.9	4.033	7.511
186	4	-8.8	3.512	5.213
186	5	-8.7	3.716	7.047
186	6	-8.6	4.485	7.726
186	7	-8.5	3.108	5.87
186	8	-8.4	3.178	4.045
186	9	-8.2	3.032	4.48
187	1	-9.3	0	0
187	2	-8.9	2.317	5.589
187	3	-8.9	3.24	4.764
187	4	-8.7	3.875	6.685
187	5	-8.6	4.156	7.517
187	6	-8.4	2.838	5.696
187	7	-8.2	3.963	6.996
187	8	-8.1	3.81	7.32
187	9	-7.9	3.559	6.888
188	1	-9.1	0	0
188	2	-8.8	2.898	8.233
188	3	-8.7	1.857	2.694
188	4	-8.7	1.801	2.145
188	5	-8.5	3.16	5.837
188	6	-8.5	3.73	8.428
188	7	-8.4	2.995	8.423
188	8	-8.3	3.676	8.542
188	9	-8.3	2.63	5.454
189	1	-9.1	0	0
189	2	-8.8	2.945	8.267
189	3	-8.7	1.887	2.734
189	4	-8.5	3.139	5.818
189	5	-8.5	1.614	2.127
189	6	-8.4	3.506	8.54
189	7	-8.4	2.956	8.401
189	8	-8.4	3.861	8.316
189	9	-8.3	3.721	8.554
190	1	-8.4	0	0
190	2	-8.1	3.306	5.005
190	3	-8.1	3.296	8.347
190	4	-8.1	4.347	5.439
190	5	-8.1	3.397	4.944
190	6	-7.8	3.439	4.995
190	7	-7.8	3.763	7.432
190	8	-7.8	3.416	8.272
190	9	-7.7	3.118	8.143
